feature_subset,mean_qwk_level0,mean_qwk_level3,mean_abs_drop,std_abs_drop,mean_rel_drop_pct,std_rel_drop_pct
all,0.5234966359995674,0.14162983796186465,0.38186679803770274,0.030294454197230883,72.90781889158856,4.836590344795889
fragile,0.2816245297348624,-0.03546065911583085,0.31708518885069326,0.03502605501461454,112.44682095295188,10.424494707766952
robust,0.3842898685105551,0.26343949577734255,0.12085037273321256,0.016906584431695456,31.391958537081745,3.8467715176340658
